Algorithm,Solved,Solution,Fitness,Population,Iterations,Elapsed Time,Initial Solution,Standard Deviation,Initial Population,Tolerance,Maximum Iterations
Differential Evolution,False,[ 2.29864 -2.21026 -2.69183 -0.13395 59.4023 136.734 ],0.00365803,60,1000,0.938521,[ 0.0450869 0.00370128 0 0 8.98753 8.98753 ],[ 0.7 0.7 0.7 0.7 0.7 0.7 ],60,0.0001,1000,Crossover Rate,0.6,Mutation Scale Factor,0.99
Genetic Algorithms,False,[ 0.119016 0.0122005 -0.26096 0.0233475 7.76705 9.32538 ],0.0179139,8,100,0.0212009,[ 0.0450869 0.00370128 0 0 8.98753 8.98753 ],[ 0.5 0.5 0.5 0.5 0.5 0.5 ],10,1e-05,100,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Differential Evolution,False,[ -0.413806 0.507564 1.80446 -1.11014 25.4984 16.7341 ],0.00237431,60,1000,0.918931,[ 0.045087 0.003701 0 0 8.98753 8.98753 ],[ 0.7 0.7 0.7 0.7 0.7 0.7 ],60,0.0001,1000,Crossover Rate,0.6,Mutation Scale Factor,0.99
Genetic Algorithms,False,[ 0.308345 -0.220643 -0.0550512 -0.470975 10.8931 9.18273 ],0.100457,8,100,0.0196787,[ 0.045087 0.003701 0 0 8.98753 8.98753 ],[ 0.5 0.5 0.5 0.5 0.5 0.5 ],10,1e-05,100,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Differential Evolution,False,[ -0.0806655 0.17809 0.255141 -0.180085 39.383 9.16267 ],0.00238575,60,1000,0.937334,[ 0.0450874 0.0037006 0 0 8.98753 8.98753 ],[ 0.7 0.7 0.7 0.7 0.7 0.7 ],60,0.0001,1000,Crossover Rate,0.6,Mutation Scale Factor,0.99
Genetic Algorithms,False,[ 0.11303 -0.0357606 0.0567591 -0.185658 10.6556 8.82367 ],0.0137859,8,100,0.0208822,[ 0.0450874 0.0037006 0 0 8.98753 8.98753 ],[ 0.5 0.5 0.5 0.5 0.5 0.5 ],10,1e-05,100,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
